iter	Passed	Remaining
1669	32839	65483
1670	32862	65470
1671	32886	65457
1672	32903	65432
1673	32919	65405
1674	32938	65385
1675	32957	65364
1676	32974	65339
1677	32995	65322
1678	33014	65301
1679	33031	65276
1680	33049	65253
1681	33066	65228
1682	33084	65205
1683	33101	65179
1684	33119	65157
1685	33138	65136
1686	33156	65114
1687	33174	65091
1688	33191	65066
1689	33209	65044
1690	33227	65020
1691	33245	64997
1692	33263	64975
1693	33281	64952
1694	33298	64927
1695	33317	64905
1696	33334	64881
1697	33352	64858
1698	33372	64839
1699	33390	64817
1700	33408	64793
1701	33425	64768
1702	33442	64745
1703	33462	64725
1704	33480	64703
1705	33500	64683
1706	33518	64660
1707	33535	64636
1708	33555	64618
1709	33574	64597
1710	33594	64577
1711	33610	64551
1712	33628	64527
1713	33646	64504
1714	33666	64485
1715	33683	64462
1716	33702	64440
1717	33718	64414
1718	33737	64394
1719	33756	64372
1720	33775	64351
1721	33798	64338
1722	33818	64319
1723	33838	64300
1724	33867	64298
1725	33887	64279
1726	33906	64259
1727	33924	64237
1728	33942	64213
1729	33961	64192
1730	33977	64166
1731	33996	64146
1732	34014	64122
1733	34031	64098
1734	34050	64077
1735	34067	64052
1736	34085	64030
1737	34105	64010
1738	34123	63988
1739	34144	63971
1740	34165	63954
1741	34182	63929
1742	34200	63907
1743	34218	63884
1744	34236	63862
1745	34253	63838
1746	34271	63816
1747	34291	63795
1748	34312	63779
1749	34331	63757
1750	34350	63738
1751	34369	63717
1752	34387	63694
1753	34406	63674
1754	34423	63649
1755	34440	63625
1756	34458	63602
1757	34477	63580
1758	34493	63554
1759	34511	63531
1760	34527	63506
1761	34545	63484
1762	34564	63463
1763	34581	63438
1764	34600	63417
1765	34617	63393
1766	34634	63369
1767	34652	63345
1768	34670	63323
1769	34687	63299
1770	34710	63285
1771	34727	63261
1772	34746	63241
1773	34765	63221
1774	34785	63202
1775	34807	63187
1776	34828	63168
1777	34850	63153
1778	34870	63135
1779	34889	63115
1780	34909	63096
1781	34928	63074
1782	34948	63056
1783	34967	63035
1784	34986	63015
1785	35006	62996
1786	35024	62974
1787	35043	62952
1788	35060	62929
1789	35077	62904
1790	35094	62880
1791	35115	62863
1792	35132	62838
1793	35149	62814
1794	35167	62792
1795	35185	62768
1796	35202	62745
1797	35222	62726
1798	35240	62704
1799	35257	62679
1800	35275	62657
1801	35292	62633
1802	35315	62620
1803	35339	62607
1804	35357	62586
1805	35378	62568
1806	35405	62562
1807	35427	62547
1808	35448	62530
1809	35465	62505
1810	35483	62483
1811	35503	62463
1812	35520	62440
1813	35538	62417
1814	35558	62398
1815	35575	62375
1816	35595	62356
1817	35612	62332
1818	35629	62307
1819	35649	62289
1820	35670	62271
1821	35688	62249
1822	35709	62232
1823	35728	62211
1824	35746	62188
1825	35768	62173
1826	35786	62150
1827	35804	62128
1828	35822	62106
1829	35842	62087
1830	35862	62068
1831	35882	62049
1832	35900	62027
1833	35918	62006
1834	35935	61981
1835	35954	61961
1836	35973	61939
1837	35993	61922
1838	36012	61900
1839	36029	61876
1840	36050	61859
1841	36067	61835
1842	36085	61813
1843	36103	61791
1844	36121	61769
1845	36139	61746
1846	36157	61724
1847	36175	61701
1848	36194	61680
1849	36213	61660
1850	36230	61637
1851	36247	61613
1852	36269	61596
1853	36288	61576
1854	36307	61555
1855	36325	61533
1856	36344	61514
1857	36364	61495
1858	36383	61474
1859	36402	61453
1860	36420	61432
1861	36438	61408
1862	36456	61387
1863	36473	61363
1864	36491	61341
1865	36509	61318
1866	36530	61300
1867	36548	61279
1868	36565	61256
1869	36582	61232
1870	36602	61213
1871	36621	61193
1872	36640	61172
1873	36660	61152
1874	36679	61131
1875	36697	61110
1876	36717	61091
1877	36735	61069
1878	36752	61045
1879	36770	61023
1880	36787	60999
1881	36806	60978
1882	36828	60963
1883	36850	60947
1884	36868	60925
1885	36886	60903
1886	36903	60880
1887	36924	60862
1888	36942	60840
1889	36958	60815
1890	36977	60794
1891	36996	60774
1892	37017	60757
1893	37036	60736
1894	37054	60714
1895	37072	60692
1896	37092	60673
1897	37111	60652
1898	37129	60630
1899	37148	60610
1900	37165	60586
1901	37182	60563
1902	37199	60540
1903	37218	60519
1904	37237	60498
1905	37259	60482
1906	37276	60458
1907	37293	60436
1908	37311	60413
1909	37333	60397
1910	37351	60376
1911	37368	60352
1912	37386	60330
1913	37406	60311
1914	37423	60288
1915	37441	60265
1916	37461	60246
1917	37478	60222
1918	37498	60204
1919	37515	60181
1920	37534	60159
1921	37551	60137
1922	37569	60115
1923	37586	60092
1924	37605	60070
1925	37625	60052
1926	37644	60031
1927	37662	60009
1928	37680	59987
1929	37700	59969
1930	37718	59946
1931	37735	59924
1932	37753	59901
1933	37772	59881
1934	37792	59861
1935	37810	59841
1936	37834	59828
1937	37854	59809
1938	37872	59787
1939	37891	59766
1940	37910	59746
1941	37928	59725
1942	37949	59707
1943	37968	59686
1944	37986	59664
1945	38003	59642
1946	38022	59621
1947	38043	59604
1948	38062	59582
1949	38077	59557
1950	38094	59534
1951	38121	59525
1952	38140	59505
1953	38158	59482
1954	38177	59463
1955	38195	59441
1956	38212	59418
1957	38231	59396
1958	38250	59376
1959	38269	59357
1960	38286	59333
1961	38305	59312
1962	38322	59289
1963	38340	59268
1964	38358	59245
1965	38375	59222
1966	38396	59204
1967	38414	59182
1968	38435	59165
1969	38453	59144
1970	38474	59127
1971	38493	59106
1972	38512	59086
1973	38534	59070
1974	38553	59050
1975	38572	59029
1976	38592	59011
1977	38611	58990
1978	38629	58969
1979	38647	58947
1980	38664	58924
1981	38682	58901
1982	38702	58883
1983	38720	58861
1984	38738	58839
1985	38755	58816
1986	38773	58794
1987	38791	58772
1988	38811	58753
1989	38834	58739
1990	38856	58724
1991	38873	58700
1992	38891	58678
1993	38909	58656
1994	38927	58635
1995	38946	58615
1996	38963	58592
1997	38980	58568
1998	38998	58546
1999	39014	58522
2000	39037	58506
2001	39054	58484
2002	39071	58460
2003	39088	58437
2004	39108	58419
2005	39126	58397
2006	39148	58380
2007	39165	58358
2008	39184	58337
2009	39203	58317
2010	39220	58293
2011	39240	58275
2012	39258	58254
2013	39276	58231
2014	39293	58209
2015	39314	58192
2016	39334	58173
2017	39352	58151
2018	39370	58130
2019	39389	58108
2020	39406	58086
2021	39424	58064
2022	39444	58046
2023	39463	58025
2024	39480	58002
2025	39497	57978
2026	39514	57956
2027	39536	57939
2028	39556	57920
2029	39574	57898
2030	39591	57876
2031	39608	57853
2032	39628	57833
2033	39650	57818
2034	39668	57796
2035	39685	57774
2036	39705	57755
2037	39724	57735
2038	39742	57713
2039	39759	57690
2040	39777	57668
2041	39795	57647
2042	39816	57629
2043	39838	57613
2044	39858	57595
2045	39876	57573
2046	39894	57551
2047	39911	57528
2048	39928	57505
2049	39950	57489
2050	39970	57471
2051	39989	57450
2052	40006	57427
2053	40027	57410
2054	40045	57389
2055	40064	57368
2056	40082	57347
2057	40099	57324
2058	40117	57302
2059	40140	57287
2060	40159	57267
2061	40176	57244
2062	40193	57222
2063	40211	57200
2064	40229	57178
2065	40269	57188
2066	40302	57188
2067	40329	57178
2068	40347	57157
2069	40363	57133
2070	40384	57115
2071	40401	57092
2072	40421	57073
2073	40442	57055
2074	40460	57035
2075	40477	57012
2076	40495	56990
2077	40515	56970
2078	40534	56951
2079	40553	56930
2080	40572	56910
2081	40590	56888
2082	40607	56866
2083	40626	56846
2084	40647	56828
2085	40664	56805
2086	40684	56786
2087	40704	56767
2088	40724	56748
2089	40747	56734
2090	40764	56711
2091	40785	56694
2092	40806	56677
2093	40826	56657
2094	40847	56640
2095	40866	56620
2096	40885	56599
2097	40901	56576
2098	40969	56623
2099	40987	56602
2100	41005	56580
2101	41025	56560
2102	41042	56537
2103	41060	56516
2104	41077	56493
2105	41095	56472
2106	41112	56449
2107	41130	56427
2108	41149	56407
2109	41166	56384
2110	41184	56363
2111	41204	56343
2112	41220	56320
2113	41240	56300
2114	41257	56278
2115	41276	56257
2116	41294	56236
2117	41313	56215
2118	41334	56198
2119	41352	56176
2120	41369	56154
2121	41387	56133
2122	41405	56111
2123	41426	56093
2124	41445	56073
2125	41463	56051
2126	41481	56029
2127	41498	56006
2128	41516	55985
2129	41533	55963
2130	41552	55943
2131	41570	55921
2132	41589	55901
2133	41611	55885
2134	41629	55863
2135	41651	55846
2136	41669	55826
2137	41687	55803
2138	41705	55782
2139	41724	55763
2140	41742	55741
2141	41762	55722
2142	41780	55701
2143	41800	55681
2144	41820	55662
2145	41842	55647
2146	41861	55627
2147	41878	55603
2148	41898	55584
2149	41916	55564
2150	41934	55542
2151	41955	55524
2152	41973	55502
2153	41989	55479
2154	42007	55457
2155	42027	55439
2156	42045	55417
2157	42064	55396
2158	42081	55374
2159	42097	55350
2160	42117	55331
2161	42134	55308
2162	42155	55291
2163	42173	55270
2164	42193	55250
2165	42210	55228
2166	42228	55207
2167	42245	55184
2168	42266	55166
2169	42285	55146
2170	42303	55125
2171	42321	55103
2172	42339	55082
2173	42357	55061
2174	42374	55038
2175	42391	55015
2176	42410	54995
2177	42429	54975
2178	42448	54954
2179	42466	54933
2180	42483	54911
2181	42501	54889
2182	42522	54872
2183	42540	54851
2184	42560	54831
2185	42578	54811
2186	42595	54787
2187	42613	54767
2188	42631	54744
2189	42649	54723
2190	42671	54707
2191	42688	54684
2192	42705	54662
2193	42726	54645
2194	42746	54626
2195	42764	54604
2196	42793	54596
2197	42815	54581
2198	42840	54568
2199	42859	54547
2200	42884	54536
2201	42906	54519
2202	42930	54506
2203	42954	54492
2204	42978	54477
2205	43001	54462
2206	43024	54447
2207	43049	54435
2208	43073	54421
2209	43096	54406
2210	43119	54391
2211	43144	54379
2212	43168	54364
2213	43189	54348
2214	43212	54332
2215	43234	54316
2216	43251	54293
2217	43271	54274
2218	43289	54252
2219	43306	54231
2220	43323	54208
2221	43340	54185
2222	43357	54162
2223	43377	54144
2224	43396	54123
2225	43414	54101
2226	43433	54082
2227	43452	54061
2228	43473	54044
2229	43490	54022
2230	43507	53999
2231	43526	53978
2232	43546	53959
2233	43565	53940
2234	43586	53921
2235	43605	53902
2236	43623	53880
2237	43641	53859
2238	43658	53837
2239	43679	53819
2240	43699	53800
2241	43716	53778
2242	43735	53757
2243	43752	53735
2244	43771	53715
2245	43798	53705
2246	43824	53693
2247	43846	53676
2248	43867	53659
2249	43886	53639
2250	43904	53617
2251	43922	53596
2252	43939	53574
2253	43958	53553
2254	43976	53532
2255	43994	53510
2256	44013	53491
2257	44034	53473
2258	44052	53451
2259	44071	53431
2260	44090	53411
2261	44107	53389
2262	44125	53367
2263	44143	53346
2264	44160	53323
2265	44181	53305
2266	44199	53285
2267	44217	53263
2268	44236	53244
2269	44253	53221
2270	44270	53199
2271	44287	53176
2272	44306	53156
2273	44324	53134
2274	44341	53112
2275	44359	53090
2276	44378	53071
2277	44397	53051
2278	44417	53031
2279	44434	53010
2280	44451	52987
2281	44469	52965
2282	44487	52944
2283	44505	52923
2284	44524	52903
2285	44544	52884
2286	44563	52863
2287	44582	52844
2288	44600	52822
2289	44619	52802
2290	44636	52780
2291	44652	52757
2292	44670	52735
2293	44688	52714
2294	44711	52699
2295	44728	52676
2296	44746	52655
2297	44764	52633
2298	44785	52616
2299	44807	52600
2300	44829	52583
2301	44847	52562
2302	44866	52541
2303	44886	52523
2304	44904	52501
2305	44921	52479
2306	44938	52457
2307	44958	52438
2308	44974	52415
2309	44993	52395
2310	45012	52375
2311	45030	52354
2312	45048	52332
2313	45069	52315
2314	45096	52303
2315	45118	52287
2316	45140	52270
2317	45164	52256
2318	45187	52241
2319	45213	52229
2320	45237	52214
2321	45257	52195
2322	45276	52176
2323	45297	52158
2324	45319	52141
2325	45340	52124
2326	45359	52104
2327	45376	52081
2328	45396	52062
2329	45415	52043
2330	45434	52022
2331	45453	52002
2332	45473	51983
2333	45494	51965
2334	45513	51945
2335	45533	51926
2336	45555	51910
2337	45573	51888
2338	45596	51873
2339	45619	51857
2340	45640	51840
2341	45661	51822
2342	45684	51806
2343	45706	51790
2344	45727	51773
2345	45745	51751
2346	45763	51730
2347	45785	51713
2348	45808	51698
2349	45829	51679
2350	45845	51657
2351	45862	51634
2352	45880	51613
2353	45900	51594
2354	45917	51572
2355	45935	51550
2356	45955	51531
2357	45972	51509
2358	45990	51488
2359	46011	51470
2360	46028	51448
2361	46046	51426
2362	46063	51404
2363	46081	51383
2364	46102	51365
2365	46120	51344
2366	46138	51323
2367	46157	51303
2368	46175	51281
2369	46195	51263
2370	46217	51246
2371	46236	51226
2372	46255	51206
2373	46275	51187
2374	46293	51166
2375	46311	51145
2376	46331	51126
2377	46348	51104
2378	46366	51083
2379	46383	51061
2380	46403	51041
2381	46421	51020
2382	46438	50998
2383	46456	50977
2384	46474	50956
2385	46492	50935
2386	46510	50914
2387	46528	50892
2388	46546	50871
2389	46565	50852
2390	46583	50830
2391	46605	50814
2392	46625	50795
2393	46642	50772
2394	46659	50750
2395	46677	50729
2396	46696	50710
2397	46717	50691
2398	46737	50672
2399	46755	50652
2400	46779	50636
2401	46810	50630
2402	46832	50613
2403	46858	50600
2404	46886	50590
2405	46917	50583
2406	46943	50571
2407	46966	50554
2408	46990	50540
2409	47014	50525
2410	47039	50512
2411	47064	50498
2412	47092	50488
2413	47118	50476
2414	47142	50460
2415	47164	50444
2416	47192	50434
2417	47214	50416
2418	47235	50399
2419	47253	50377
2420	47270	50355
2421	47287	50333
2422	47308	50315
2423	47325	50293
2424	47344	50273
2425	47362	50251
2426	47378	50228
2427	47395	50206
2428	47415	50186
2429	47432	50164
2430	47449	50142
2431	47467	50122
2432	47485	50100
2433	47503	50080
2434	47521	50058
2435	47539	50037
2436	47557	50016
2437	47575	49995
2438	47594	49974
2439	47613	49954
2440	47630	49932
2441	47648	49911
2442	47666	49890
2443	47683	49868
2444	47705	49852
2445	47723	49831
2446	47741	49809
2447	47758	49787
2448	47776	49765
2449	47795	49746
2450	47816	49728
2451	47834	49706
2452	47852	49686
2453	47868	49662
2454	47885	49641
2455	47905	49621
2456	47923	49600
2457	47940	49578
2458	47957	49556
2459	47974	49534
2460	47992	49513
2461	48014	49496
2462	48031	49474
2463	48049	49453
2464	48066	49431
2465	48084	49410
2466	48101	49388
2467	48118	49366
2468	48136	49345
2469	48153	49323
2470	48170	49300
2471	48190	49282
2472	48213	49265
2473	48229	49243
2474	48248	49222
2475	48265	49201
2476	48283	49179
2477	48303	49161
2478	48322	49141
2479	48338	49118
2480	48358	49099
2481	48376	49078
2482	48393	49056
2483	48412	49036
2484	48428	49013
2485	48448	48994
2486	48465	48972
2487	48483	48950
2488	48502	48931
2489	48522	48912
2490	48540	48891
2491	48560	48872
2492	48579	48852
2493	48597	48831
2494	48617	48812
2495	48634	48789
2496	48651	48768
2497	48669	48747
2498	48688	48727
2499	48706	48706
2500	48728	48689
2501	48748	48670
2502	48770	48653
2503	48790	48634
2504	48810	48615
2505	48830	48596
2506	48847	48574
2507	48867	48555
2508	48886	48536
2509	48904	48514
2510	48922	48494
2511	48939	48472
2512	48958	48451
2513	48982	48436
2514	49004	48419
2515	49022	48398
2516	49039	48376
2517	49055	48354
2518	49075	48334
2519	49093	48314
2520	49110	48292
2521	49130	48273
2522	49149	48253
2523	49166	48231
2524	49184	48210
2525	49201	48189
2526	49219	48167
2527	49236	48145
2528	49256	48127
2529	49274	48105
2530	49293	48085
2531	49309	48063
2532	49329	48044
2533	49346	48022
2534	49364	48001
2535	49383	47981
2536	49402	47961
2537	49423	47943
2538	49443	47924
2539	49465	47907
2540	49483	47886
2541	49502	47866
2542	49519	47845
2543	49537	47824
2544	49555	47802
2545	49575	47783
2546	49593	47763
2547	49613	47744
2548	49633	47725
2549	49651	47704
2550	49668	47682
2551	49686	47661
2552	49703	47640
2553	49725	47622
2554	49743	47602
2555	49764	47583
2556	49785	47566
2557	49809	47550
2558	49827	47530
2559	49847	47510
2560	49863	47488
2561	49883	47469
2562	49905	47451
2563	49927	47434
2564	49943	47412
2565	49961	47391
2566	49981	47372
2567	49999	47351
2568	50016	47330
2569	50034	47308
2570	50052	47287
2571	50071	47268
2572	50089	47247
2573	50106	47225
2574	50124	47204
2575	50140	47182
2576	50157	47160
2577	50174	47138
2578	50192	47117
2579	50209	47095
2580	50228	47075
2581	50247	47055
2582	50267	47037
2583	50285	47015
2584	50303	46995
2585	50322	46975
2586	50340	46954
2587	50358	46934
2588	50376	46912
2589	50395	46892
2590	50413	46872
2591	50431	46851
2592	50449	46830
2593	50466	46808
2594	50484	46787
2595	50502	46767
2596	50518	46744
2597	50538	46725
2598	50557	46705
2599	50576	46685
2600	50596	46667
2601	50615	46647
2602	50634	46627
2603	50652	46606
2604	50669	46585
2605	50688	46565
2606	50708	46545
2607	50726	46525
2608	50746	46505
2609	50767	46488
2610	50787	46469
2611	50806	46449
2612	50823	46428
2613	50843	46408
2614	50863	46389
2615	50880	46368
2616	50899	46348
2617	50916	46326
2618	50934	46306
2619	50957	46289
2620	50977	46270
2621	50995	46249
2622	51013	46229
2623	51032	46209
2624	51050	46188
2625	51067	46166
2626	51086	46147
2627	51104	46126
2628	51121	46104
2629	51138	46082
2630	51155	46061
2631	51172	46039
2632	51189	46018
2633	51208	45998
2634	51226	45977
2635	51244	45956
2636	51262	45935
2637	51279	45914
2638	51298	45894
2639	51314	45872
2640	51332	45851
2641	51351	45831
2642	51369	45810
2643	51386	45788
2644	51404	45768
2645	51421	45746
2646	51440	45726
2647	51465	45712
2648	51483	45691
2649	51503	45672
2650	51520	45651
2651	51539	45631
2652	51558	45611
2653	51576	45590
2654	51594	45570
2655	51613	45550
2656	51630	45528
2657	51649	45508
2658	51667	45488
2659	51684	45466
2660	51703	45446
2661	51720	45425
2662	51740	45406
2663	51762	45389
2664	51782	45370
2665	51800	45349
2666	51819	45329
2667	51838	45309
2668	51856	45289
2669	51873	45267
2670	51892	45248
2671	51910	45227
2672	51928	45206
2673	51945	45185
2674	51967	45168
2675	51987	45149
2676	52004	45127
2677	52025	45109
2678	52044	45089
2679	52061	45067
2680	52080	45048
2681	52099	45028
2682	52118	45009
2683	52136	44988
2684	52154	44967
2685	52172	44947
2686	52188	44924
2687	52205	44902
2688	52224	44883
2689	52242	44862
2690	52261	44842
2691	52280	44822
2692	52297	44801
2693	52318	44783
2694	52335	44762
2695	52357	44744
2696	52374	44723
2697	52391	44702
2698	52411	44683
2699	52429	44662
2700	52447	44641
2701	52466	44622
2702	52483	44600
2703	52502	44580
2704	52526	44564
2705	52549	44548
2706	52569	44529
2707	52585	44507
2708	52603	44486
2709	52622	44467
2710	52645	44450
2711	52682	44445
2712	52710	44433
2713	52733	44417
2714	52755	44400
2715	52782	44387
2716	52804	44369
2717	52825	44351
2718	52846	44333
2719	52868	44315
2720	52890	44298
2721	52912	44281
2722	52932	44262
2723	52952	44243
2724	52974	44226
2725	52995	44208
2726	53017	44190
2727	53035	44170
2728	53055	44151
2729	53072	44129
2730	53090	44108
2731	53109	44089
2732	53128	44069
2733	53148	44050
2734	53169	44032
2735	53192	44016
2736	53214	43998
2737	53234	43980
2738	53257	43963
2739	53277	43944
2740	53298	43925
2741	53319	43908
2742	53338	43888
2743	53359	43869
2744	53378	43850
2745	53397	43830
2746	53420	43813
2747	53440	43794
2748	53461	43776
2749	53486	43761
2750	53507	43743
2751	53526	43723
2752	53550	43707
2753	53575	43692
2754	53593	43672
2755	53615	43655
2756	53633	43634
2757	53651	43614
2758	53669	43593
2759	53687	43572
2760	53703	43550
2761	53725	43532
2762	53746	43514
2763	53768	43497
2764	53788	43477
2765	53805	43456
2766	53823	43436
2767	53840	43415
2768	53858	43394
2769	53879	43375
2770	53896	43354
2771	53922	43340
2772	53940	43319
2773	53961	43301
2774	53978	43280
2775	53997	43260
2776	54016	43240
2777	54035	43220
2778	54052	43199
2779	54070	43178
2780	54089	43158
2781	54107	43138
2782	54125	43117
2783	54144	43098
2784	54162	43076
2785	54178	43054
2786	54196	43034
2787	54213	43012
2788	54231	42992
2789	54249	42972
2790	54267	42950
2791	54284	42929
2792	54302	42909
2793	54319	42887
2794	54338	42868
2795	54359	42849
2796	54376	42828
2797	54400	42812
2798	54419	42792
2799	54438	42772
2800	54459	42754
2801	54476	42733
2802	54494	42712
2803	54512	42692
2804	54533	42674
2805	54553	42654
2806	54573	42636
2807	54594	42618
2808	54614	42599
2809	54637	42581
2810	54657	42562
2811	54675	42542
2812	54693	42522
2813	54710	42500
2814	54732	42483
2815	54765	42474
2816	54785	42455
2817	54806	42437
2818	54824	42416
2819	54843	42396
2820	54860	42375
2821	54878	42354
2822	54895	42333
2823	54912	42312
2824	54932	42293
2825	54952	42273
2826	54969	42252
2827	54987	42232
2828	55005	42211
2829	55025	42192
2830	55044	42173
2831	55062	42152
2832	55080	42131
2833	55096	42109
2834	55113	42088
2835	55132	42068
2836	55149	42047
2837	55166	42025
2838	55183	42004
2839	55201	41984
2840	55219	41963
2841	55237	41943
2842	55256	41923
2843	55273	41902
2844	55292	41882
2845	55309	41861
2846	55326	41840
2847	55345	41819
2848	55366	41801
2849	55385	41781
2850	55403	41761
2851	55420	41740
2852	55439	41720
2853	55457	41700
2854	55474	41679
2855	55491	41657
2856	55508	41636
2857	55526	41615
2858	55547	41597
2859	55566	41577
2860	55584	41557
2861	55604	41537
2862	55621	41516
2863	55642	41498
2864	55659	41477
2865	55677	41457
2866	55694	41436
2867	55716	41418
2868	55737	41400
2869	55758	41381
2870	55777	41361
2871	55797	41342
2872	55816	41323
2873	55835	41303
2874	55853	41282
2875	55873	41263
2876	55892	41244
2877	55910	41223
2878	55930	41204
2879	55956	41190
2880	55973	41168
2881	55994	41150
2882	56013	41130
2883	56032	41111
2884	56073	41107
2885	56105	41097
2886	56127	41079
2887	56145	41059
2888	56162	41037
2889	56178	41015
2890	56196	40995
2891	56214	40975
2892	56233	40955
2893	56251	40935
2894	56270	40914
2895	56290	40896
2896	56309	40876
2897	56326	40855
2898	56345	40835
2899	56362	40813
2900	56380	40793
2901	56397	40772
2902	56416	40752
2903	56435	40733
2904	56452	40712
2905	56471	40692
2906	56489	40671
2907	56508	40652
2908	56526	40631
2909	56545	40611
2910	56562	40590
2911	56579	40569
2912	56597	40548
2913	56615	40528
2914	56634	40508
2915	56653	40489
2916	56671	40468
2917	56688	40447
2918	56709	40429
2919	56730	40410
2920	56751	40392
2921	56768	40371
2922	56787	40351
2923	56808	40333
2924	56826	40313
2925	56845	40292
2926	56864	40273
2927	56884	40254
2928	56902	40233
2929	56919	40212
2930	56936	40191
2931	56957	40173
2932	56976	40153
2933	56996	40134
2934	57014	40113
2935	57032	40094
2936	57051	40074
2937	57069	40053
2938	57085	40031
2939	57104	40011
2940	57125	39993
2941	57144	39973
2942	57163	39954
2943	57183	39934
2944	57200	39914
2945	57219	39894
2946	57238	39874
2947	57256	39854
2948	57273	39832
2949	57291	39813
2950	57310	39792
2951	57327	39772
2952	57347	39752
2953	57364	39731
2954	57384	39712
2955	57410	39698
2956	57432	39680
2957	57452	39660
2958	57471	39641
2959	57492	39623
2960	57513	39604
2961	57535	39587
2962	57556	39568
2963	57576	39550
2964	57601	39533
2965	57620	39514
2966	57641	39496
2967	57662	39477
2968	57682	39458
2969	57707	39442
2970	57729	39425
2971	57751	39407
2972	57769	39387
2973	57787	39366
2974	57812	39351
2975	57836	39335
2976	57860	39318
2977	57880	39299
2978	57902	39281
2979	57924	39263
2980	57948	39247
2981	57968	39229
2982	57989	39210
2983	58008	39190
2984	58029	39172
2985	58050	39154
2986	58072	39136
2987	58094	39118
2988	58115	39099
2989	58133	39079
2990	58154	39061
2991	58171	39040
2992	58189	39019
2993	58206	38999
2994	58225	38978
2995	58242	38958
2996	58260	38937
2997	58286	38922
2998	58307	38904
2999	58327	38885
3000	58348	38866
3001	58368	38847
3002	58390	38829
3003	58414	38813
3004	58435	38794
3005	58455	38775
3006	58475	38756
3007	58495	38737
3008	58519	38721
3009	58540	38703
3010	58563	38685
3011	58585	38667
3012	58606	38649
3013	58627	38631
3014	58644	38609
3015	58662	38589
3016	58679	38568
3017	58707	38554
3018	58734	38540
3019	58758	38523
3020	58780	38506
3021	58805	38489
3022	58825	38470
3023	58847	38452
3024	58869	38435
3025	58890	38417
3026	58910	38397
3027	58931	38379
3028	58954	38362
3029	58978	38345
3030	59000	38327
3031	59021	38309
3032	59040	38289
3033	59059	38270
3034	59076	38248
3035	59096	38229
3036	59117	38211
3037	59135	38190
3038	59153	38170
3039	59171	38150
3040	59190	38130
3041	59220	38117
3042	59240	38098
3043	59260	38079
3044	59282	38061
3045	59303	38042
3046	59324	38024
3047	59345	38006
3048	59366	37987
3049	59385	37967
3050	59407	37949
3051	59429	37932
3052	59449	37913
3053	59473	37896
3054	59493	37877
3055	59517	37860
3056	59536	37841
3057	59555	37821
3058	59576	37802
3059	59595	37782
3060	59613	37762
3061	59630	37741
3062	59648	37720
3063	59666	37700
3064	59684	37679
3065	59708	37663
3066	59728	37644
3067	59748	37624
3068	59767	37605
3069	59789	37587
3070	59808	37568
3071	59826	37547
3072	59843	37526
3073	59862	37506
3074	59878	37484
3075	59894	37463
3076	59914	37444
3077	59932	37423
3078	59951	37403
3079	59968	37382
3080	59984	37361
3081	60001	37340
3082	60018	37319
3083	60035	37298
3084	60053	37277
3085	60071	37257
3086	60090	37238
3087	60108	37217
3088	60125	37196
3089	60143	37176
3090	60161	37155
3091	60179	37135
3092	60197	37114
3093	60214	37094
3094	60232	37073
3095	60249	37052
3096	60269	37033
3097	60289	37014
3098	60306	36993
3099	60324	36973
3100	60343	36953
3101	60360	36932
3102	60378	36912
3103	60396	36891
3104	60414	36871
3105	60436	36853
3106	60454	36833
3107	60475	36814
3108	60492	36793
3109	60514	36775
3110	60532	36755
3111	60548	36733
3112	60566	36713
3113	60584	36693
3114	60602	36672
3115	60622	36653
3116	60641	36634
3117	60664	36616
3118	60694	36603
3119	60725	36591
3120	60752	36576
3121	60775	36558
3122	60797	36540
3123	60819	36522
3124	60841	36504
3125	60866	36488
3126	60889	36471
3127	60910	36453
3128	60933	36435
3129	60959	36419
3130	60982	36402
3131	61006	36385
3132	61028	36367
3133	61052	36350
3134	61074	36333
3135	61093	36313
3136	61114	36294
3137	61133	36274
3138	61155	36256
3139	61177	36238
3140	61197	36219
3141	61221	36203
3142	61246	36186
3143	61268	36168
3144	61298	36155
3145	61319	36136
3146	61341	36118
3147	61368	36103
3148	61390	36085
3149	61412	36067
3150	61436	36050
3151	61463	36035
3152	61486	36018
3153	61511	36002
3154	61535	35984
3155	61558	35967
3156	61585	35952
3157	61604	35932
3158	61627	35915
3159	61651	35898
3160	61678	35883
3161	61706	35868
3162	61736	35855
3163	61758	35837
3164	61783	35820
3165	61808	35804
3166	61833	35787
3167	61856	35770
3168	61880	35753
3169	61902	35735
3170	61927	35718
3171	61949	35701
3172	61973	35684
3173	61995	35665
3174	62020	35649
3175	62044	35632
3176	62063	35612
3177	62085	35594
3178	62105	35575
3179	62125	35556
3180	62147	35538
3181	62167	35518
3182	62190	35500
3183	62213	35483
3184	62237	35466
3185	62258	35447
3186	62279	35429
3187	62300	35410
3188	62320	35391
3189	62340	35372
3190	62360	35352
3191	62383	35334
3192	62403	35315
3193	62423	35296
3194	62446	35278
3195	62464	35258
3196	62488	35241
3197	62509	35222
3198	62530	35204
3199	62549	35184
3200	62568	35164
3201	62587	35144
3202	62605	35123
3203	62622	35103
3204	62640	35082
3205	62657	35061
3206	62675	35041
3207	62701	35025
3208	62720	35005
3209	62739	34985
3210	62759	34966
3211	62781	34947
3212	62799	34927
3213	62816	34906
3214	62833	34886
3215	62851	34865
3216	62868	34844
3217	62888	34825
3218	62907	34805
3219	62924	34784
3220	62944	34765
3221	62961	34744
3222	62982	34725
