iter	MAE
3217	5223.12749
3218	5222.636765
3219	5221.020878
3220	5220.762766
3221	5219.651467
3222	5219.310813
3223	5217.825812
3224	5216.841809
3225	5215.662666
3226	5215.298235
3227	5214.65082
3228	5214.294494
3229	5213.14993
3230	5212.740979
3231	5211.716037
3232	5211.462486
3233	5210.449501
3234	5209.658347
3235	5208.693955
3236	5207.484957
3237	5206.129091
3238	5205.363897
3239	5204.998271
3240	5204.617474
3241	5203.973105
3242	5202.821956
3243	5202.462526
3244	5201.687359
3245	5201.008251
3246	5199.571218
3247	5199.364022
3248	5198.024249
3249	5197.578264
3250	5197.038976
3251	5196.090819
3252	5195.005766
3253	5192.413303
3254	5191.074403
3255	5190.027537
3256	5189.107797
3257	5188.736039
3258	5187.17967
3259	5185.248897
3260	5184.637045
3261	5184.007522
3262	5183.58303
3263	5182.74546
3264	5180.845827
3265	5180.088348
3266	5178.700801
3267	5177.244389
3268	5176.285836
3269	5172.828117
3270	5172.441643
3271	5171.862182
3272	5171.067401
3273	5169.532135
3274	5166.958489
3275	5165.061209
3276	5164.339674
3277	5163.225481
3278	5161.639117
3279	5161.016891
3280	5160.155397
3281	5159.011551
3282	5158.657352
3283	5158.138519
3284	5156.675104
3285	5155.572399
3286	5154.667593
3287	5153.511147
3288	5152.511829
3289	5151.804473
3290	5151.084276
3291	5150.730233
3292	5150.133885
3293	5149.353271
3294	5147.982276
3295	5147.277673
3296	5146.558289
3297	5145.616446
3298	5144.790518
3299	5143.932264
3300	5143.298391
3301	5142.764172
3302	5141.109815
3303	5140.129985
3304	5139.383893
3305	5138.502552
3306	5136.706344
3307	5135.572067
3308	5134.318034
3309	5132.776587
3310	5132.185251
3311	5131.093616
3312	5130.31002
3313	5129.488945
3314	5128.623827
3315	5128.017602
3316	5127.264759
3317	5126.180163
3318	5124.851255
3319	5124.300821
3320	5122.784258
3321	5121.997359
3322	5120.288165
3323	5119.440161
3324	5117.558499
3325	5116.936363
3326	5116.603633
3327	5113.237497
3328	5111.808433
3329	5111.183332
3330	5110.312574
3331	5109.942416
3332	5108.60748
3333	5107.97543
3334	5105.826303
3335	5104.407219
3336	5103.508684
3337	5102.442254
3338	5101.530882
3339	5100.39181
3340	5099.103756
3341	5098.3229
3342	5097.095275
3343	5096.829273
3344	5096.759329
3345	5094.909033
3346	5093.595417
3347	5093.14706
3348	5092.76199
3349	5090.735669
3350	5089.275567
3351	5088.202524
3352	5087.419579
3353	5086.52688
3354	5083.488148
3355	5083.032663
3356	5082.804238
3357	5082.024965
3358	5080.526333
3359	5079.621543
3360	5079.140394
3361	5077.761308
3362	5077.272878
3363	5076.000843
3364	5074.583684
3365	5074.022078
3366	5072.710167
3367	5071.994022
3368	5071.643384
3369	5070.653547
3370	5069.154328
3371	5067.6796
3372	5066.42549
3373	5064.754501
3374	5063.84491
3375	5062.533648
3376	5061.777949
3377	5060.730051
3378	5059.89967
3379	5057.14318
3380	5056.093355
3381	5055.250254
3382	5053.36409
3383	5052.797972
3384	5052.31142
3385	5051.84219
3386	5049.327727
3387	5048.299283
3388	5047.460466
3389	5046.632068
3390	5046.314973
3391	5045.114861
3392	5044.276082
3393	5043.522913
3394	5042.635124
3395	5040.754462
3396	5039.510148
3397	5038.137693
3398	5037.296256
3399	5036.875142
3400	5035.72923
3401	5035.295108
3402	5034.401974
3403	5033.473344
3404	5032.118418
3405	5031.31123
3406	5031.003563
3407	5030.330304
3408	5029.619169
3409	5029.328026
3410	5028.427216
3411	5027.961803
3412	5026.47417
3413	5025.966593
3414	5025.458274
3415	5024.231248
3416	5023.622425
3417	5022.599902
3418	5020.623956
3419	5020.067272
3420	5019.806051
3421	5019.512556
3422	5018.558313
3423	5016.582923
3424	5015.126702
3425	5014.273935
3426	5013.718482
3427	5011.971728
3428	5010.778643
3429	5010.058319
3430	5009.188646
3431	5008.073895
3432	5007.456766
3433	5006.313482
3434	5005.715832
3435	5004.26187
3436	5002.653933
3437	5002.031001
3438	5000.838637
3439	5000.310205
3440	4999.36278
3441	4999.114553
3442	4997.927319
3443	4997.463618
3444	4995.754004
3445	4995.3202
3446	4995.137537
3447	4992.980398
3448	4990.028928
3449	4989.421343
3450	4988.260068
3451	4987.23925
3452	4986.816259
3453	4984.805865
3454	4983.772916
3455	4983.144985
3456	4982.803708
3457	4982.179554
3458	4981.308703
3459	4980.701651
3460	4980.360216
3461	4980.207871
3462	4978.9259
3463	4977.934739
3464	4977.703576
3465	4976.632586
3466	4975.590818
3467	4975.181862
3468	4974.723922
3469	4974.224386
3470	4973.37685
3471	4972.187048
3472	4971.083059
3473	4969.819876
3474	4969.014249
3475	4968.475533
3476	4968.043164
3477	4966.469439
3478	4965.920358
3479	4965.807301
3480	4965.32426
3481	4965.174637
3482	4965.095076
3483	4964.031986
3484	4963.317038
3485	4962.315972
3486	4961.152103
3487	4960.367301
3488	4959.21196
3489	4958.461747
3490	4956.869593
3491	4955.719726
3492	4955.046791
3493	4953.965659
3494	4952.94549
3495	4952.462107
3496	4951.345115
3497	4950.74205
3498	4950.577816
3499	4950.027058
3500	4948.82582
3501	4947.763897
3502	4946.242476
3503	4945.059251
3504	4944.578292
3505	4943.383009
3506	4942.55296
3507	4941.514384
3508	4940.447818
3509	4940.140288
3510	4939.769535
3511	4938.664495
3512	4938.249775
3513	4937.389016
3514	4936.986181
3515	4935.799476
3516	4935.028139
3517	4933.573944
3518	4932.642453
3519	4931.384261
3520	4931.161592
3521	4930.792408
3522	4930.305324
3523	4929.379587
3524	4929.026831
3525	4928.451543
3526	4928.026494
3527	4927.044111
3528	4926.801704
3529	4926.067901
3530	4925.583275
3531	4925.032971
3532	4924.767571
3533	4923.808261
3534	4923.410127
3535	4923.262342
3536	4922.574038
3537	4921.03043
3538	4920.547367
3539	4919.793023
3540	4919.243483
3541	4918.617659
3542	4917.694979
3543	4917.557814
3544	4916.429126
3545	4914.905075
3546	4914.17744
3547	4912.685956
3548	4912.453518
3549	4911.682233
3550	4911.014499
3551	4910.593559
3552	4910.171146
3553	4909.147414
3554	4909.017228
3555	4908.666497
3556	4908.135814
3557	4907.573875
3558	4905.877642
3559	4905.311848
3560	4904.885202
3561	4904.417503
3562	4904.142965
3563	4903.624785
3564	4902.814793
3565	4902.595757
3566	4902.093275
3567	4901.280819
3568	4900.634975
3569	4900.137716
3570	4899.67155
3571	4899.413515
3572	4898.644677
3573	4897.781461
3574	4897.468694
3575	4897.345965
3576	4895.881134
3577	4895.672406
3578	4894.669735
3579	4894.535636
3580	4893.707134
3581	4893.539338
3582	4892.556329
3583	4891.780842
3584	4891.0882
3585	4890.891623
3586	4889.985711
3587	4888.367204
3588	4887.929541
3589	4887.288578
3590	4886.892922
3591	4886.57645
3592	4886.110723
3593	4885.056023
3594	4883.812124
3595	4883.459379
3596	4882.967128
3597	4881.940903
3598	4881.295144
3599	4880.530814
3600	4880.253841
3601	4877.808201
3602	4876.637857
3603	4874.6877
3604	4874.174248
3605	4874.031907
3606	4873.980999
3607	4873.725594
3608	4873.303
3609	4871.020109
3610	4870.580203
3611	4869.968778
3612	4869.634459
3613	4868.3528
3614	4867.639022
3615	4866.937584
3616	4866.499114
3617	4866.415296
3618	4866.150904
3619	4865.928525
3620	4865.283502
3621	4864.794584
3622	4862.875965
3623	4862.220215
3624	4861.497263
3625	4861.146296
3626	4860.686943
3627	4858.295871
3628	4858.133144
3629	4858.020614
3630	4857.743163
3631	4857.486671
3632	4857.421525
3633	4856.368187
3634	4855.034336
3635	4854.255893
3636	4853.560983
3637	4853.216883
3638	4852.649914
3639	4852.606448
3640	4852.087152
3641	4851.053961
3642	4850.735243
3643	4847.562001
3644	4847.258312
3645	4847.033535
3646	4846.422584
3647	4846.163663
3648	4846.100613
3649	4845.484014
3650	4845.286359
3651	4845.14454
3652	4844.874439
3653	4844.669607
3654	4844.377221
3655	4844.33127
3656	4843.134767
3657	4842.953792
3658	4842.687009
3659	4840.918564
3660	4840.832915
3661	4840.551558
3662	4840.252497
3663	4840.11573
3664	4839.925249
3665	4839.732814
3666	4839.472321
3667	4839.148319
3668	4837.114468
3669	4835.925102
3670	4835.318202
3671	4834.752321
3672	4834.308069
3673	4834.015386
3674	4832.659854
3675	4832.584711
3676	4832.507866
3677	4831.977274
3678	4830.783418
3679	4830.717103
3680	4830.474696
3681	4830.094083
3682	4829.110609
3683	4828.323969
3684	4827.427315
3685	4826.329427
3686	4826.096881
3687	4824.503432
3688	4824.067314
3689	4823.400066
3690	4822.990086
3691	4822.485406
3692	4821.415201
3693	4820.256371
3694	4819.784151
3695	4818.839345
3696	4817.722365
3697	4817.297802
3698	4816.049355
3699	4815.181666
3700	4814.156632
3701	4813.430938
3702	4813.0524
3703	4812.746872
3704	4811.865711
3705	4810.774786
3706	4810.025294
3707	4809.127414
3708	4808.309047
3709	4807.434793
3710	4806.78612
3711	4805.938273
3712	4804.790496
3713	4804.463844
3714	4802.957977
3715	4802.114164
3716	4801.272484
3717	4799.882997
3718	4799.286068
3719	4797.829396
3720	4796.261595
3721	4795.353819
3722	4795.147899
3723	4794.625187
3724	4793.782847
3725	4793.147223
3726	4793.002444
3727	4792.524397
3728	4792.071789
3729	4790.967997
3730	4790.456972
3731	4789.679758
3732	4788.96002
3733	4787.777241
3734	4787.26071
3735	4785.912605
3736	4785.334846
3737	4784.306492
3738	4782.836162
3739	4782.520499
3740	4781.928051
3741	4781.711289
3742	4780.790484
3743	4780.382855
3744	4778.741639
3745	4777.899607
3746	4777.744984
3747	4777.556766
3748	4776.923637
3749	4776.00749
3750	4774.044167
3751	4773.22809
3752	4773.170655
3753	4771.120334
3754	4769.964862
3755	4769.522579
3756	4769.23464
3757	4768.325336
3758	4766.855403
3759	4766.373596
3760	4766.091495
3761	4765.522057
3762	4765.08791
3763	4764.348376
3764	4764.20323
3765	4761.720556
3766	4760.219882
3767	4759.551083
3768	4758.778822
3769	4758.260723
3770	4757.771733
3771	4756.799255
3772	4756.149561
3773	4754.934698
3774	4753.99494
3775	4753.545908
3776	4753.13542
3777	4752.584339
3778	4751.966223
3779	4751.125984
3780	4750.002762
3781	4749.259486
3782	4748.403729
3783	4747.520409
3784	4747.314632
3785	4746.673036
3786	4746.318127
3787	4745.688217
3788	4744.807177
3789	4743.913368
3790	4743.24675
3791	4743.056334
3792	4742.902699
3793	4742.541213
3794	4742.485343
3795	4741.220297
3796	4740.435854
3797	4739.328565
3798	4738.824387
3799	4738.135444
3800	4737.62176
3801	4736.712943
3802	4736.068813
3803	4735.263936
3804	4734.217836
3805	4732.172305
3806	4731.279531
3807	4731.200146
3808	4730.495612
3809	4730.40381
3810	4730.156185
3811	4729.151668
3812	4728.367834
3813	4726.286637
3814	4725.900484
3815	4724.889573
3816	4724.207837
3817	4723.677016
3818	4722.609247
3819	4721.862907
3820	4721.05161
3821	4720.119012
3822	4719.222546
3823	4718.35742
3824	4718.087238
3825	4717.412449
3826	4716.683233
3827	4716.191698
3828	4715.72616
3829	4715.045219
3830	4714.524606
3831	4714.08416
3832	4713.534006
3833	4712.611506
3834	4711.612272
3835	4710.584731
3836	4709.399378
3837	4709.053807
3838	4708.973515
3839	4708.116488
3840	4706.842751
3841	4705.929949
3842	4705.04073
3843	4704.369823
3844	4703.73978
3845	4703.189901
3846	4702.508303
3847	4701.996646
3848	4700.987697
3849	4700.644632
3850	4700.044636
3851	4698.96682
3852	4698.567135
3853	4697.97457
3854	4697.238416
3855	4696.504737
3856	4695.548276
3857	4695.074709
3858	4694.869902
3859	4692.99252
3860	4692.596831
3861	4691.969599
3862	4691.719601
3863	4690.973504
3864	4690.713305
3865	4690.149644
3866	4689.373644
3867	4688.562673
3868	4687.682538
3869	4686.504024
3870	4686.354179
3871	4685.581535
3872	4684.900461
3873	4684.368959
3874	4683.987102
3875	4683.309779
3876	4682.683807
3877	4682.662503
3878	4681.821501
3879	4680.986977
3880	4680.757782
3881	4680.282575
3882	4679.977342
3883	4679.26408
3884	4676.794691
3885	4676.14645
3886	4675.363848
3887	4675.152915
3888	4673.83748
3889	4672.863915
3890	4672.52236
3891	4672.332274
3892	4671.704645
3893	4671.369229
3894	4670.961166
3895	4670.362411
3896	4669.896067
3897	4669.223347
3898	4667.607795
3899	4667.289804
3900	4666.865233
3901	4666.410406
3902	4665.797911
3903	4664.589423
3904	4663.903753
3905	4663.016364
3906	4662.16442
3907	4661.676884
3908	4660.209139
3909	4660.054557
3910	4659.434752
3911	4658.605443
3912	4657.876118
3913	4657.187594
3914	4655.722406
3915	4655.362108
3916	4653.901671
3917	4653.377174
3918	4652.432623
3919	4651.470864
3920	4651.336867
3921	4650.621462
3922	4650.115132
3923	4649.829999
3924	4649.72427
3925	4649.141637
3926	4648.690353
3927	4647.713503
3928	4647.33341
3929	4647.005744
3930	4645.88681
3931	4644.721456
3932	4643.697971
3933	4643.246009
3934	4642.695926
3935	4642.065784
3936	4641.509354
3937	4641.404391
3938	4639.529433
3939	4638.831146
3940	4638.290799
3941	4637.987811
3942	4637.076877
3943	4636.838568
3944	4635.504669
3945	4634.815401
3946	4634.759657
3947	4634.364218
3948	4633.357442
3949	4632.614007
3950	4632.253381
3951	4631.709332
3952	4631.369362
3953	4631.029959
3954	4630.41368
3955	4629.390636
3956	4628.678701
3957	4627.995847
3958	4627.974377
3959	4627.795181
3960	4625.286794
3961	4625.102597
3962	4625.021872
3963	4624.952998
3964	4624.497818
3965	4623.989812
3966	4623.264906
3967	4622.517167
3968	4622.219009
3969	4621.205944
3970	4620.554605
3971	4619.72793
3972	4617.720803
3973	4617.502795
3974	4616.889034
3975	4616.431249
3976	4615.175033
3977	4614.517135
3978	4614.018144
3979	4612.78542
3980	4611.865104
3981	4610.929458
3982	4608.967874
3983	4608.233115
3984	4607.586293
3985	4606.839177
3986	4606.015505
3987	4605.693336
3988	4605.470631
3989	4604.707412
3990	4603.603361
3991	4603.506897
3992	4603.384101
3993	4602.17558
3994	4601.841518
3995	4600.858015
3996	4600.615403
3997	4599.439274
3998	4599.036762
3999	4598.367334
4000	4597.80717
4001	4597.581106
4002	4596.581572
4003	4595.835402
4004	4595.356282
4005	4595.06766
4006	4594.080485
4007	4592.907552
4008	4592.507234
4009	4591.697218
4010	4591.536971
4011	4590.81953
4012	4590.32048
4013	4588.308394
4014	4588.180667
4015	4587.031204
4016	4586.794646
4017	4586.130239
4018	4585.465743
4019	4584.831608
4020	4584.624098
4021	4583.24729
4022	4583.043469
4023	4582.645738
4024	4581.375218
4025	4581.174366
4026	4580.460875
4027	4580.171903
4028	4579.726915
4029	4579.085699
4030	4577.786087
4031	4576.959654
4032	4576.503179
4033	4575.749762
4034	4574.740539
4035	4574.280231
4036	4573.727709
4037	4572.718099
4038	4572.102963
4039	4571.710413
4040	4570.149092
4041	4569.239843
4042	4567.237791
4043	4566.18798
4044	4565.066756
4045	4564.531141
4046	4563.939967
4047	4563.31825
4048	4562.587697
4049	4562.24276
4050	4561.990873
4051	4561.085785
4052	4560.279708
4053	4559.578142
4054	4559.002699
4055	4557.989829
4056	4556.890764
4057	4556.549409
4058	4555.892531
4059	4554.576193
4060	4554.217995
4061	4553.095021
4062	4552.33796
4063	4551.8599
4064	4550.014429
4065	4549.500205
4066	4549.157204
4067	4548.970652
4068	4548.641959
4069	4548.284547
4070	4547.420195
4071	4546.329107
4072	4545.781277
4073	4545.578577
4074	4545.113279
4075	4544.733423
4076	4544.197425
4077	4543.691178
4078	4542.797765
4079	4542.551971
4080	4542.209893
4081	4541.849666
4082	4541.554622
4083	4540.734711
4084	4540.302864
4085	4538.913845
4086	4538.366131
4087	4537.38105
4088	4536.457642
4089	4535.92586
4090	4535.576277
4091	4534.700873
4092	4534.152143
4093	4534.087477
4094	4533.382394
4095	4533.102511
4096	4532.178693
4097	4531.245272
4098	4530.606255
4099	4529.484425
4100	4529.014548
4101	4527.50294
4102	4525.983801
4103	4525.528047
4104	4524.442744
4105	4524.285565
4106	4523.17612
4107	4522.002203
4108	4521.404998
4109	4520.965876
4110	4520.435631
4111	4519.055888
4112	4518.943925
4113	4518.532103
4114	4518.165235
4115	4517.780069
4116	4517.002021
4117	4516.40688
4118	4514.900952
4119	4514.399596
4120	4513.668073
4121	4512.785226
4122	4512.572924
4123	4512.004174
4124	4511.641879
4125	4511.244433
4126	4511.018351
4127	4510.262262
4128	4509.182227
4129	4508.416414
4130	4507.637567
4131	4507.367133
4132	4507.307023
4133	4507.073468
4134	4506.166113
4135	4505.589896
4136	4505.539713
4137	4504.718172
4138	4503.845742
4139	4503.593543
4140	4503.144006
4141	4502.439479
4142	4501.662211
4143	4499.886504
4144	4499.636593
4145	4498.852876
4146	4498.106407
4147	4497.539043
4148	4496.848911
4149	4496.263205
4150	4495.746022
4151	4494.66179
4152	4494.587811
4153	4494.000766
4154	4493.219232
4155	4492.548972
4156	4492.009612
4157	4490.912376
4158	4490.176555
4159	4489.581587
4160	4488.840911
4161	4488.046369
4162	4487.830546
4163	4486.647337
4164	4485.444991
4165	4484.503059
4166	4483.991521
4167	4483.421268
4168	4482.380887
4169	4481.987686
4170	4481.414805
4171	4480.714317
4172	4479.645533
4173	4479.067236
4174	4478.615275
4175	4478.218104
4176	4476.805879
4177	4476.048702
4178	4475.657218
4179	4475.465637
4180	4474.98311
4181	4474.183921
4182	4472.60407
4183	4472.107602
4184	4471.634772
4185	4470.542031
4186	4469.853333
4187	4469.515972
4188	4469.157293
4189	4468.417006
4190	4468.085148
4191	4466.945218
4192	4466.294543
4193	4465.762066
4194	4465.335316
4195	4464.991457
4196	4464.248682
4197	4463.314319
4198	4462.429824
4199	4460.419649
4200	4460.046818
4201	4459.391114
4202	4459.054109
4203	4458.360636
4204	4458.188517
4205	4456.242171
4206	4455.690215
4207	4454.16443
4208	4453.441361
4209	4453.110936
4210	4451.63596
4211	4451.127625
4212	4450.461787
4213	4449.431657
4214	4448.792295
4215	4448.11345
4216	4447.291018
4217	4446.547884
4218	4446.230078
4219	4445.994437
4220	4445.475597
4221	4445.053841
4222	4444.613683
4223	4443.849481
4224	4443.285356
4225	4443.14544
4226	4442.436389
4227	4441.907628
4228	4441.460669
4229	4441.159213
4230	4440.835567
4231	4440.293329
4232	4439.657064
4233	4438.94148
4234	4437.394801
4235	4437.048672
4236	4436.262832
4237	4435.466466
4238	4434.385514
4239	4433.703095
4240	4433.095849
4241	4432.471229
4242	4431.360449
4243	4430.763287
4244	4429.968068
4245	4429.715774
4246	4429.626679
4247	4429.49769
4248	4428.976372
4249	4428.731296
4250	4427.685654
4251	4427.124431
4252	4426.542144
4253	4426.372841
4254	4425.724986
4255	4425.056183
4256	4424.654965
4257	4424.26742
4258	4424.026711
4259	4421.249107
4260	4420.782685
4261	4420.176009
4262	4419.593503
4263	4419.250786
4264	4418.772249
4265	4417.846729
4266	4417.336423
4267	4416.452888
4268	4416.024769
4269	4415.503598
4270	4414.996279
4271	4414.114074
4272	4413.495545
4273	4412.917296
4274	4412.203606
4275	4411.687538
4276	4411.295156
4277	4410.716113
4278	4410.363298
4279	4410.115508
4280	4408.700889
4281	4407.973372
4282	4407.36465
4283	4406.206255
4284	4405.417395
4285	4404.684597
4286	4403.940233
4287	4402.761218
4288	4402.531238
4289	4402.036406
4290	4400.82733
4291	4400.573523
4292	4400.308436
4293	4399.42864
4294	4399.009125
4295	4398.786235
4296	4398.567477
4297	4397.992078
4298	4397.495453
4299	4397.145169
4300	4396.932794
4301	4396.200368
4302	4395.672249
4303	4393.692952
4304	4392.930693
4305	4392.204179
4306	4391.029157
4307	4390.330595
4308	4389.886825
4309	4389.27282
4310	4388.073439
4311	4387.34608
4312	4386.403095
4313	4386.145329
4314	4385.548924
4315	4385.081111
4316	4384.474056
4317	4383.750962
4318	4382.914214
4319	4382.681665
4320	4382.21437
4321	4381.482398
4322	4380.61439
4323	4379.697286
4324	4378.924306
4325	4378.026072
4326	4377.476024
4327	4376.530802
4328	4375.002031
4329	4374.371566
4330	4373.39314
4331	4372.600071
4332	4371.714835
4333	4371.532563
4334	4370.77087
4335	4369.760661
4336	4369.430037
4337	4368.769985
4338	4368.044122
4339	4367.663764
4340	4367.360494
4341	4367.33942
4342	4366.756768
4343	4366.454201
4344	4366.234284
4345	4365.181558
4346	4364.99134
4347	4364.72742
4348	4364.412433
4349	4363.809608
4350	4363.632265
4351	4363.33647
4352	4362.896722
4353	4362.180818
4354	4361.785058
4355	4360.940282
4356	4360.728637
4357	4359.166939
4358	4358.237057
4359	4358.034107
4360	4357.404368
4361	4356.826319
4362	4355.76798
4363	4355.56831
4364	4355.063655
4365	4354.448087
4366	4353.824882
4367	4353.037732
4368	4352.864991
4369	4352.293917
4370	4351.779188
4371	4351.146557
4372	4350.980501
4373	4350.404891
4374	4349.756674
4375	4349.198289
4376	4348.348
4377	4346.660171
4378	4346.527769
4379	4346.137072
4380	4345.255264
4381	4345.164853
4382	4344.714668
4383	4344.62591
4384	4343.94219
4385	4343.522045
4386	4343.324681
4387	4342.312659
4388	4341.640107
4389	4341.230052
4390	4340.719203
4391	4340.089275
4392	4338.899918
4393	4338.379893
4394	4337.863944
4395	4337.711414
4396	4337.254669
4397	4336.301907
4398	4335.980843
4399	4335.289237
4400	4334.928368
4401	4333.79322
4402	4333.439164
4403	4332.48248
4404	4332.05427
4405	4331.76542
4406	4331.537948
4407	4330.436973
4408	4330.228899
4409	4329.665678
4410	4329.547157
4411	4329.42047
4412	4327.696408
4413	4327.378969
4414	4326.914871
4415	4326.812718
4416	4326.150711
4417	4324.262437
4418	4323.752722
4419	4322.712636
4420	4321.695273
4421	4321.453395
4422	4321.053648
4423	4320.622858
4424	4320.345008
4425	4318.709708
4426	4318.147483
4427	4317.721612
4428	4317.041025
4429	4316.513537
4430	4315.024537
4431	4314.41514
4432	4313.22578
4433	4312.866082
4434	4312.228872
4435	4310.982184
4436	4310.526388
4437	4310.375211
4438	4309.531698
4439	4308.801542
4440	4308.709473
4441	4308.238705
4442	4308.172854
4443	4307.862198
4444	4307.372373
4445	4306.420785
4446	4306.286683
4447	4305.522987
4448	4305.100555
4449	4304.871737
4450	4304.300417
4451	4303.60881
4452	4302.824974
4453	4302.27099
4454	4301.885217
4455	4301.436557
4456	4301.231259
4457	4300.443991
4458	4300.16198
4459	4298.960777
4460	4298.324322
4461	4297.566263
4462	4297.253018
4463	4296.732638
4464	4296.000116
4465	4294.795915
4466	4294.569933
4467	4293.83713
4468	4293.463612
4469	4292.796248
4470	4292.62887
4471	4292.380537
4472	4292.062491
4473	4290.233146
4474	4289.948064
4475	4289.689849
4476	4289.030318
4477	4288.303552
4478	4288.129921
4479	4287.115189
4480	4286.550087
4481	4286.196978
4482	4286.056472
4483	4285.736919
4484	4285.270785
4485	4285.170612
4486	4284.244738
4487	4283.525138
4488	4283.433065
4489	4282.533797
4490	4282.051089
4491	4281.620437
4492	4281.084463
4493	4279.974187
4494	4279.628931
4495	4279.312504
4496	4278.941702
4497	4278.301338
4498	4277.919237
4499	4277.342056
4500	4276.55947
4501	4276.304652
4502	4275.968541
4503	4275.788949
4504	4274.955893
4505	4274.224513
4506	4273.61506
4507	4272.912306
4508	4272.413692
4509	4272.115908
4510	4271.644452
4511	4270.912766
4512	4270.532543
4513	4270.255615
4514	4269.410582
4515	4269.005088
4516	4268.88987
4517	4268.647018
4518	4268.217723
4519	4267.84263
4520	4267.476784
4521	4266.758533
4522	4266.511774
4523	4265.891328
4524	4265.465366
4525	4264.448702
4526	4264.321849
4527	4264.157598
4528	4263.252605
4529	4262.330221
4530	4262.187909
4531	4262.042639
4532	4261.614922
4533	4261.451448
4534	4260.990746
4535	4260.633107
4536	4258.70598
4537	4257.790035
4538	4256.657725
4539	4256.509501
4540	4256.022458
4541	4255.747731
4542	4255.281771
4543	4254.731354
4544	4254.446369
4545	4253.39767
4546	4252.277753
4547	4251.626272
4548	4251.349066
4549	4251.128172
4550	4250.366451
4551	4249.925189
4552	4249.787547
4553	4249.034211
4554	4248.93088
4555	4248.41688
4556	4248.095169
4557	4246.888427
4558	4246.131795
4559	4245.829788
4560	4244.448638
4561	4244.388803
4562	4244.118581
4563	4243.579323
4564	4243.286771
4565	4242.185468
4566	4241.979997
4567	4241.263386
4568	4240.751917
4569	4240.538125
4570	4240.070108
4571	4239.017139
4572	4238.026396
4573	4237.671154
4574	4237.396172
4575	4236.799895
4576	4236.660914
4577	4235.98747
4578	4235.450849
4579	4234.841469
4580	4233.132652
4581	4232.519404
4582	4232.397873
4583	4231.49468
4584	4230.394993
4585	4230.276058
4586	4229.861715
4587	4229.002801
4588	4228.74938
4589	4228.569349
4590	4227.886672
4591	4227.428618
4592	4225.920172
4593	4225.283505
4594	4224.921469
4595	4224.84756
4596	4224.514454
4597	4223.452466
4598	4223.30612
4599	4222.54632
4600	4222.345016
4601	4221.947268
4602	4220.720002
4603	4219.018075
4604	4218.189609
4605	4217.866461
4606	4217.055853
4607	4215.628334
4608	4215.074642
4609	4213.34149
4610	4213.039071
4611	4212.400554
4612	4211.571852
4613	4211.100037
4614	4210.533116
4615	4210.131995
4616	4209.694494
4617	4209.228802
4618	4208.603839
4619	4208.065455
4620	4207.428004
4621	4206.914644
4622	4206.451903
4623	4206.163636
4624	4205.440381
4625	4204.964648
4626	4204.219403
4627	4204.09056
4628	4203.789042
4629	4203.526515
4630	4202.903185
4631	4202.461728
4632	4201.809824
4633	4201.34867
4634	4201.061923
4635	4200.722587
4636	4200.429239
4637	4200.083583
4638	4199.794962
4639	4199.154432
4640	4198.528101
4641	4197.420885
4642	4196.938241
4643	4196.151796
4644	4195.524068
4645	4194.851983
4646	4194.600732
4647	4194.151233
4648	4193.54658
4649	4193.125824
4650	4192.72921
4651	4192.01896
4652	4191.852707
4653	4191.625688
4654	4191.147625
4655	4190.82783
4656	4189.159931
4657	4188.850331
4658	4188.251224
4659	4187.976685
4660	4187.422445
4661	4186.397624
4662	4185.389868
4663	4184.913523
4664	4184.389916
4665	4183.121591
4666	4182.561955
4667	4181.89015
4668	4181.766883
4669	4181.122784
4670	4180.36636
4671	4179.872443
4672	4179.480543
4673	4179.115076
4674	4178.717954
4675	4177.954639
4676	4177.650017
4677	4177.479111
4678	4177.361418
4679	4176.578835
4680	4175.968018
4681	4175.348049
4682	4174.945241
4683	4174.065962
4684	4173.410317
4685	4173.131673
4686	4172.323323
4687	4171.929139
4688	4171.605847
4689	4170.539818
4690	4170.409489
4691	4169.661801
4692	4169.536789
4693	4168.093709
4694	4167.846821
4695	4166.79921
4696	4166.610445
4697	4165.73252
4698	4165.464857
4699	4164.641919
4700	4163.844355
4701	4163.454896
4702	4163.394572
4703	4162.644255
4704	4162.072218
4705	4160.766699
4706	4160.297101
4707	4159.456537
4708	4158.951266
4709	4158.296021
4710	4158.060149
4711	4157.210463
4712	4156.829798
4713	4156.450028
4714	4155.800763
4715	4155.301695
4716	4154.509002
4717	4154.021242
4718	4153.740078
4719	4151.372148
4720	4151.027015
4721	4150.405938
4722	4149.375529
4723	4148.792703
4724	4147.527623
4725	4147.036922
4726	4146.54819
4727	4145.678418
4728	4145.45728
4729	4144.944288
4730	4142.473902
4731	4142.346464
4732	4140.755444
4733	4140.744048
4734	4140.069664
4735	4139.468874
4736	4138.841817
4737	4137.909088
4738	4137.525806
4739	4137.37968
4740	4136.671293
4741	4136.363502
4742	4135.767293
4743	4135.477993
4744	4134.90279
4745	4133.826677
4746	4133.581468
4747	4133.318602
4748	4132.852096
4749	4132.22389
4750	4131.984375
4751	4131.059605
4752	4130.418124
4753	4130.040934
4754	4129.52933
4755	4129.3118
4756	4128.990548
4757	4128.675529
4758	4128.265254
4759	4127.454157
4760	4127.064746
4761	4126.637082
4762	4125.402088
4763	4124.337565
4764	4123.881086
4765	4123.619949
4766	4123.1368
4767	4122.808495
4768	4122.553077
4769	4121.89887
4770	4121.479202
4771	4120.571635
